goal,target,indicator,country_code,country,year,source,beach_litter_in_beach_value
14,14.1,14.1.1,296,kiribati,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,296,kiribati,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,296,kiribati,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,296,kiribati,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,296,kiribati,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2020,center for ocean-atmospheric prediction studies (coaps),16.0
14,14.1,14.1.1,296,kiribati,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,296,kiribati,2020,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,296,kiribati,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2020,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,296,kiribati,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,296,kiribati,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,296,kiribati,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2021,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,296,kiribati,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,296,kiribati,2021,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,296,kiribati,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,296,kiribati,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2021,center for ocean-atmospheric prediction studies (coaps),18.0
14,14.1,14.1.1,296,kiribati,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,296,kiribati,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,296,kiribati,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2022,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,296,kiribati,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,296,kiribati,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,296,kiribati,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,296,kiribati,2022,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,296,kiribati,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,414,kuwait,2017,center for ocean-atmospheric prediction studies (coaps),100.0
14,14.1,14.1.1,414,kuwait,2017,center for ocean-atmospheric prediction studies (coaps),11706.0
14,14.1,14.1.1,414,kuwait,2017,center for ocean-atmospheric prediction studies (coaps),282.0
14,14.1,14.1.1,414,kuwait,2017,center for ocean-atmospheric prediction studies (coaps),7767.0
14,14.1,14.1.1,414,kuwait,2017,center for ocean-atmospheric prediction studies (coaps),3508.0
14,14.1,14.1.1,414,kuwait,2017,center for ocean-atmospheric prediction studies (coaps),50.0
14,14.1,14.1.1,414,kuwait,2018,center for ocean-atmospheric prediction studies (coaps),168.0
14,14.1,14.1.1,414,kuwait,2018,center for ocean-atmospheric prediction studies (coaps),3804.0
14,14.1,14.1.1,414,kuwait,2018,center for ocean-atmospheric prediction studies (coaps),8117.0
14,14.1,14.1.1,414,kuwait,2018,center for ocean-atmospheric prediction studies (coaps),320.0
14,14.1,14.1.1,414,kuwait,2018,center for ocean-atmospheric prediction studies (coaps),12490.0
14,14.1,14.1.1,414,kuwait,2018,center for ocean-atmospheric prediction studies (coaps),81.0
14,14.1,14.1.1,414,kuwait,2019,center for ocean-atmospheric prediction studies (coaps),83.0
14,14.1,14.1.1,414,kuwait,2019,center for ocean-atmospheric prediction studies (coaps),128.0
14,14.1,14.1.1,414,kuwait,2019,center for ocean-atmospheric prediction studies (coaps),12740.0
14,14.1,14.1.1,414,kuwait,2019,center for ocean-atmospheric prediction studies (coaps),276.0
14,14.1,14.1.1,414,kuwait,2019,center for ocean-atmospheric prediction studies (coaps),8836.0
14,14.1,14.1.1,414,kuwait,2019,center for ocean-atmospheric prediction studies (coaps),3417.0
14,14.1,14.1.1,414,kuwait,2020,center for ocean-atmospheric prediction studies (coaps),9047.0
14,14.1,14.1.1,414,kuwait,2020,center for ocean-atmospheric prediction studies (coaps),3467.0
14,14.1,14.1.1,414,kuwait,2020,center for ocean-atmospheric prediction studies (coaps),63.0
14,14.1,14.1.1,414,kuwait,2020,center for ocean-atmospheric prediction studies (coaps),265.0
14,14.1,14.1.1,414,kuwait,2020,center for ocean-atmospheric prediction studies (coaps),13079.0
14,14.1,14.1.1,414,kuwait,2020,center for ocean-atmospheric prediction studies (coaps),237.0
14,14.1,14.1.1,414,kuwait,2021,center for ocean-atmospheric prediction studies (coaps),128.0
14,14.1,14.1.1,414,kuwait,2021,center for ocean-atmospheric prediction studies (coaps),246.0
14,14.1,14.1.1,414,kuwait,2021,center for ocean-atmospheric prediction studies (coaps),3035.0
14,14.1,14.1.1,414,kuwait,2021,center for ocean-atmospheric prediction studies (coaps),9685.0
14,14.1,14.1.1,414,kuwait,2021,center for ocean-atmospheric prediction studies (coaps),13141.0
14,14.1,14.1.1,414,kuwait,2021,center for ocean-atmospheric prediction studies (coaps),47.0
14,14.1,14.1.1,414,kuwait,2022,center for ocean-atmospheric prediction studies (coaps),16.0
14,14.1,14.1.1,414,kuwait,2022,center for ocean-atmospheric prediction studies (coaps),3508.0
14,14.1,14.1.1,414,kuwait,2022,center for ocean-atmospheric prediction studies (coaps),106.0
14,14.1,14.1.1,414,kuwait,2022,center for ocean-atmospheric prediction studies (coaps),218.0
14,14.1,14.1.1,414,kuwait,2022,center for ocean-atmospheric prediction studies (coaps),10309.0
14,14.1,14.1.1,419,latin america and the caribbean,2017,center for ocean-atmospheric prediction studies (coaps),1335820.0
14,14.1,14.1.1,419,latin america and the caribbean,2018,center for ocean-atmospheric prediction studies (coaps),1398082.0
14,14.1,14.1.1,419,latin america and the caribbean,2019,center for ocean-atmospheric prediction studies (coaps),1474149.0
14,14.1,14.1.1,419,latin america and the caribbean,2020,center for ocean-atmospheric prediction studies (coaps),1484341.0
14,14.1,14.1.1,419,latin america and the caribbean,2021,center for ocean-atmospheric prediction studies (coaps),1521707.0
14,14.1,14.1.1,419,latin america and the caribbean,2022,center for ocean-atmospheric prediction studies (coaps),1522075.0
14,14.1,14.1.1,428,latvia,2017,center for ocean-atmospheric prediction studies (coaps),196.0
14,14.1,14.1.1,428,latvia,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,428,latvia,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,428,latvia,2017,center for ocean-atmospheric prediction studies (coaps),82.0
14,14.1,14.1.1,428,latvia,2017,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,428,latvia,2017,center for ocean-atmospheric prediction studies (coaps),110.0
14,14.1,14.1.1,428,latvia,2018,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,428,latvia,2018,center for ocean-atmospheric prediction studies (coaps),74.0
14,14.1,14.1.1,428,latvia,2018,center for ocean-atmospheric prediction studies (coaps),103.0
14,14.1,14.1.1,428,latvia,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,428,latvia,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,428,latvia,2018,center for ocean-atmospheric prediction studies (coaps),183.0
14,14.1,14.1.1,428,latvia,2019,center for ocean-atmospheric prediction studies (coaps),211.0
14,14.1,14.1.1,428,latvia,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,428,latvia,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,428,latvia,2019,center for ocean-atmospheric prediction studies (coaps),76.0
14,14.1,14.1.1,428,latvia,2019,center for ocean-atmospheric prediction studies (coaps),129.0
14,14.1,14.1.1,428,latvia,2019,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,428,latvia,2020,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,428,latvia,2020,center for ocean-atmospheric prediction studies (coaps),137.0
14,14.1,14.1.1,428,latvia,2020,center for ocean-atmospheric prediction studies (coaps),72.0
14,14.1,14.1.1,428,latvia,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,428,latvia,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,428,latvia,2020,center for ocean-atmospheric prediction studies (coaps),213.0
14,14.1,14.1.1,428,latvia,2021,center for ocean-atmospheric prediction studies (coaps),199.0
14,14.1,14.1.1,428,latvia,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,428,latvia,2021,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,428,latvia,2021,center for ocean-atmospheric prediction studies (coaps),63.0
14,14.1,14.1.1,428,latvia,2021,center for ocean-atmospheric prediction studies (coaps),131.0
14,14.1,14.1.1,428,latvia,2021,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,428,latvia,2022,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,428,latvia,2022,center for ocean-atmospheric prediction studies (coaps),134.0
14,14.1,14.1.1,428,latvia,2022,center for ocean-atmospheric prediction studies (coaps),75.0
14,14.1,14.1.1,428,latvia,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,428,latvia,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,428,latvia,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,199,least developed countries (ldcs),2017,center for ocean-atmospheric prediction studies (coaps),1050141.0
14,14.1,14.1.1,199,least developed countries (ldcs),2018,center for ocean-atmospheric prediction studies (coaps),1096191.0
14,14.1,14.1.1,199,least developed countries (ldcs),2019,center for ocean-atmospheric prediction studies (coaps),1151705.0
14,14.1,14.1.1,199,least developed countries (ldcs),2020,center for ocean-atmospheric prediction studies (coaps),1171837.0
14,14.1,14.1.1,199,least developed countries (ldcs),2021,center for ocean-atmospheric prediction studies (coaps),1240515.0
14,14.1,14.1.1,199,least developed countries (ldcs),2022,center for ocean-atmospheric prediction studies (coaps),1268004.0
14,14.1,14.1.1,422,lebanon,2017,center for ocean-atmospheric prediction studies (coaps),1192.0
14,14.1,14.1.1,422,lebanon,2017,center for ocean-atmospheric prediction studies (coaps),4333.0
14,14.1,14.1.1,422,lebanon,2017,center for ocean-atmospheric prediction studies (coaps),6259.0
14,14.1,14.1.1,422,lebanon,2017,center for ocean-atmospheric prediction studies (coaps),33.0
14,14.1,14.1.1,422,lebanon,2017,center for ocean-atmospheric prediction studies (coaps),3524.0
14,14.1,14.1.1,422,lebanon,2017,center for ocean-atmospheric prediction studies (coaps),19799.0
14,14.1,14.1.1,422,lebanon,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,422,lebanon,2017,center for ocean-atmospheric prediction studies (coaps),1728.0
14,14.1,14.1.1,422,lebanon,2017,center for ocean-atmospheric prediction studies (coaps),2529.0
14,14.1,14.1.1,422,lebanon,2017,center for ocean-atmospheric prediction studies (coaps),66.0
14,14.1,14.1.1,422,lebanon,2017,center for ocean-atmospheric prediction studies (coaps),65.0
14,14.1,14.1.1,422,lebanon,2018,center for ocean-atmospheric prediction studies (coaps),74.0
14,14.1,14.1.1,422,lebanon,2018,center for ocean-atmospheric prediction studies (coaps),2327.0
14,14.1,14.1.1,422,lebanon,2018,center for ocean-atmospheric prediction studies (coaps),30.0
14,14.1,14.1.1,422,lebanon,2018,center for ocean-atmospheric prediction studies (coaps),1911.0
14,14.1,14.1.1,422,lebanon,2018,center for ocean-atmospheric prediction studies (coaps),19062.0
14,14.1,14.1.1,422,lebanon,2018,center for ocean-atmospheric prediction studies (coaps),5073.0
14,14.1,14.1.1,422,lebanon,2018,center for ocean-atmospheric prediction studies (coaps),32.0
14,14.1,14.1.1,422,lebanon,2018,center for ocean-atmospheric prediction studies (coaps),4644.0
14,14.1,14.1.1,422,lebanon,2018,center for ocean-atmospheric prediction studies (coaps),3547.0
14,14.1,14.1.1,422,lebanon,2018,center for ocean-atmospheric prediction studies (coaps),1320.0
14,14.1,14.1.1,422,lebanon,2019,center for ocean-atmospheric prediction studies (coaps),3953.0
14,14.1,14.1.1,422,lebanon,2019,center for ocean-atmospheric prediction studies (coaps),1132.0
14,14.1,14.1.1,422,lebanon,2019,center for ocean-atmospheric prediction studies (coaps),113.0
14,14.1,14.1.1,422,lebanon,2019,center for ocean-atmospheric prediction studies (coaps),3378.0
14,14.1,14.1.1,422,lebanon,2019,center for ocean-atmospheric prediction studies (coaps),6777.0
14,14.1,14.1.1,422,lebanon,2019,center for ocean-atmospheric prediction studies (coaps),19419.0
14,14.1,14.1.1,422,lebanon,2019,center for ocean-atmospheric prediction studies (coaps),39.0
14,14.1,14.1.1,422,lebanon,2019,center for ocean-atmospheric prediction studies (coaps),1471.0
14,14.1,14.1.1,422,lebanon,2019,center for ocean-atmospheric prediction studies (coaps),151.0
14,14.1,14.1.1,422,lebanon,2019,center for ocean-atmospheric prediction studies (coaps),2365.0
14,14.1,14.1.1,422,lebanon,2020,center for ocean-atmospheric prediction studies (coaps),166.0
14,14.1,14.1.1,422,lebanon,2020,center for ocean-atmospheric prediction studies (coaps),1616.0
14,14.1,14.1.1,422,lebanon,2020,center for ocean-atmospheric prediction studies (coaps),50.0
14,14.1,14.1.1,422,lebanon,2020,center for ocean-atmospheric prediction studies (coaps),3601.0
14,14.1,14.1.1,422,lebanon,2020,center for ocean-atmospheric prediction studies (coaps),21415.0
14,14.1,14.1.1,422,lebanon,2020,center for ocean-atmospheric prediction studies (coaps),7920.0
14,14.1,14.1.1,422,lebanon,2020,center for ocean-atmospheric prediction studies (coaps),3497.0
14,14.1,14.1.1,422,lebanon,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,422,lebanon,2020,center for ocean-atmospheric prediction studies (coaps),963.0
14,14.1,14.1.1,422,lebanon,2020,center for ocean-atmospheric prediction studies (coaps),76.0
14,14.1,14.1.1,422,lebanon,2020,center for ocean-atmospheric prediction studies (coaps),3284.0
14,14.1,14.1.1,422,lebanon,2021,center for ocean-atmospheric prediction studies (coaps),4785.0
14,14.1,14.1.1,422,lebanon,2021,center for ocean-atmospheric prediction studies (coaps),75.0
14,14.1,14.1.1,422,lebanon,2021,center for ocean-atmospheric prediction studies (coaps),3622.0
14,14.1,14.1.1,422,lebanon,2021,center for ocean-atmospheric prediction studies (coaps),1148.0
14,14.1,14.1.1,422,lebanon,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,422,lebanon,2021,center for ocean-atmospheric prediction studies (coaps),21964.0
14,14.1,14.1.1,422,lebanon,2021,center for ocean-atmospheric prediction studies (coaps),7236.0
14,14.1,14.1.1,422,lebanon,2021,center for ocean-atmospheric prediction studies (coaps),3452.0
14,14.1,14.1.1,422,lebanon,2021,center for ocean-atmospheric prediction studies (coaps),1349.0
14,14.1,14.1.1,422,lebanon,2021,center for ocean-atmospheric prediction studies (coaps),160.0
14,14.1,14.1.1,422,lebanon,2021,center for ocean-atmospheric prediction studies (coaps),44.0
14,14.1,14.1.1,422,lebanon,2022,center for ocean-atmospheric prediction studies (coaps),47.0
14,14.1,14.1.1,422,lebanon,2022,center for ocean-atmospheric prediction studies (coaps),1865.0
14,14.1,14.1.1,422,lebanon,2022,center for ocean-atmospheric prediction studies (coaps),271.0
14,14.1,14.1.1,422,lebanon,2022,center for ocean-atmospheric prediction studies (coaps),9398.0
14,14.1,14.1.1,422,lebanon,2022,center for ocean-atmospheric prediction studies (coaps),964.0
14,14.1,14.1.1,422,lebanon,2022,center for ocean-atmospheric prediction studies (coaps),3719.0
14,14.1,14.1.1,422,lebanon,2022,center for ocean-atmospheric prediction studies (coaps),4330.0
14,14.1,14.1.1,422,lebanon,2022,center for ocean-atmospheric prediction studies (coaps),81.0
14,14.1,14.1.1,422,lebanon,2022,center for ocean-atmospheric prediction studies (coaps),3267.0
14,14.1,14.1.1,430,liberia,2017,center for ocean-atmospheric prediction studies (coaps),10235.0
14,14.1,14.1.1,430,liberia,2017,center for ocean-atmospheric prediction studies (coaps),2652.0
14,14.1,14.1.1,430,liberia,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,430,liberia,2017,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,430,liberia,2017,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,430,liberia,2017,center for ocean-atmospheric prediction studies (coaps),302.0
14,14.1,14.1.1,430,liberia,2017,center for ocean-atmospheric prediction studies (coaps),13202.0
14,14.1,14.1.1,430,liberia,2018,center for ocean-atmospheric prediction studies (coaps),13685.0
14,14.1,14.1.1,430,liberia,2018,center for ocean-atmospheric prediction studies (coaps),221.0
14,14.1,14.1.1,430,liberia,2018,center for ocean-atmospheric prediction studies (coaps),14.0
14,14.1,14.1.1,430,liberia,2018,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,430,liberia,2018,center for ocean-atmospheric prediction studies (coaps),2533.0
14,14.1,14.1.1,430,liberia,2018,center for ocean-atmospheric prediction studies (coaps),10898.0
14,14.1,14.1.1,430,liberia,2018,center for ocean-atmospheric prediction studies (coaps),18.0
14,14.1,14.1.1,430,liberia,2019,center for ocean-atmospheric prediction studies (coaps),2464.0
14,14.1,14.1.1,430,liberia,2019,center for ocean-atmospheric prediction studies (coaps),32.0
14,14.1,14.1.1,430,liberia,2019,center for ocean-atmospheric prediction studies (coaps),11502.0
14,14.1,14.1.1,430,liberia,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,430,liberia,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,430,liberia,2019,center for ocean-atmospheric prediction studies (coaps),14.0
14,14.1,14.1.1,430,liberia,2019,center for ocean-atmospheric prediction studies (coaps),206.0
14,14.1,14.1.1,430,liberia,2019,center for ocean-atmospheric prediction studies (coaps),14220.0
14,14.1,14.1.1,430,liberia,2020,center for ocean-atmospheric prediction studies (coaps),14729.0
14,14.1,14.1.1,430,liberia,2020,center for ocean-atmospheric prediction studies (coaps),416.0
14,14.1,14.1.1,430,liberia,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,430,liberia,2020,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,430,liberia,2020,center for ocean-atmospheric prediction studies (coaps),11838.0
14,14.1,14.1.1,430,liberia,2020,center for ocean-atmospheric prediction studies (coaps),2418.0
14,14.1,14.1.1,430,liberia,2020,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,430,liberia,2020,center for ocean-atmospheric prediction studies (coaps),43.0
14,14.1,14.1.1,430,liberia,2021,center for ocean-atmospheric prediction studies (coaps),138.0
14,14.1,14.1.1,430,liberia,2021,center for ocean-atmospheric prediction studies (coaps),11824.0
14,14.1,14.1.1,430,liberia,2021,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,430,liberia,2021,center for ocean-atmospheric prediction studies (coaps),2591.0
14,14.1,14.1.1,430,liberia,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,430,liberia,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,430,liberia,2021,center for ocean-atmospheric prediction studies (coaps),440.0
14,14.1,14.1.1,430,liberia,2021,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,430,liberia,2021,center for ocean-atmospheric prediction studies (coaps),15030.0
14,14.1,14.1.1,430,liberia,2021,center for ocean-atmospheric prediction studies (coaps),27.0
14,14.1,14.1.1,430,liberia,2022,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,430,liberia,2022,center for ocean-atmospheric prediction studies (coaps),596.0
14,14.1,14.1.1,430,liberia,2022,center for ocean-atmospheric prediction studies (coaps),24.0
14,14.1,14.1.1,430,liberia,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,430,liberia,2022,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,430,liberia,2022,center for ocean-atmospheric prediction studies (coaps),12038.0
14,14.1,14.1.1,430,liberia,2022,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,430,liberia,2022,center for ocean-atmospheric prediction studies (coaps),145.0
14,14.1,14.1.1,430,liberia,2022,center for ocean-atmospheric prediction studies (coaps),2468.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),339.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),74196.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),19793.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),452.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),12465.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),935.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),38234.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),490.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),1378.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),19.0
14,14.1,14.1.1,434,libya,2017,center for ocean-atmospheric prediction studies (coaps),72.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),15.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),1259.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),53.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),35785.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),24.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),1094.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),524.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),75.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),20240.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),423.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),12534.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),519.0
14,14.1,14.1.1,434,libya,2018,center for ocean-atmospheric prediction studies (coaps),72565.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),73477.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),11776.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),500.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),19170.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),152.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),550.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),36474.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),1651.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),1004.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),88.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),2039.0
14,14.1,14.1.1,434,libya,2019,center for ocean-atmospheric prediction studies (coaps),49.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),69.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),2768.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),93.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),1177.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),1483.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),43804.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),766.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),210.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),19123.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),491.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),11804.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,434,libya,2020,center for ocean-atmospheric prediction studies (coaps),81878.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),80149.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),14756.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),21675.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),539.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),347.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),2495.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),644.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),14.0
