goal,target,indicator,country_code,country,avg_marine_acidity_ph,upperbound,lowerbound,source,sampling_stations,latitude,longitude,year
14,14.3,14.3.1,484,mexico,7.952,8.077,7.693,intergovernmental oceanographic commission (ioc) of unesco,boyaderecalada-mazatlan,23.15,-106.44,2017
14,14.3,14.3.1,484,mexico,8.031,8.319,7.69,intergovernmental oceanographic commission (ioc) of unesco,boyaderecalada-mazatlan,23.15,-106.45,2018
14,14.3,14.3.1,484,mexico,7.909,7.971,7.846,intergovernmental oceanographic commission (ioc) of unesco,boyaderecalada-mazatlan,23.15,-106.46,2019
14,14.3,14.3.1,484,mexico,7.96,8.089,7.646,intergovernmental oceanographic commission (ioc) of unesco,boyaderecalada-mazatlan,23.15,-106.43,2021
14,14.3,14.3.1,484,mexico,7.967,8.179,7.563,intergovernmental oceanographic commission (ioc) of unesco,boyaderecalada-mazatlan,23.15,-106.43,2022
14,14.3,14.3.1,508,mozambique,8.083,8.883,7.393,intergovernmental oceanographic commission (ioc) of unesco,mozambique,-26.04,32.9,2020
14,14.3,14.3.1,528,netherlands (kingdom of the),7.932,8.098,7.744,intergovernmental oceanographic commission (ioc) of unesco,noordwk10,52.302,4.3,2018
14,14.3,14.3.1,528,netherlands (kingdom of the),7.931,8.086,7.776,intergovernmental oceanographic commission (ioc) of unesco,noordwk20,52.342,4.18,2018
14,14.3,14.3.1,528,netherlands (kingdom of the),7.92,8.212,7.757,intergovernmental oceanographic commission (ioc) of unesco,walcrn20,51.659,3.22,2018
14,14.3,14.3.1,528,netherlands (kingdom of the),7.904,8.259,7.735,intergovernmental oceanographic commission (ioc) of unesco,walcrn2,51.549,3.41,2018
14,14.3,14.3.1,528,netherlands (kingdom of the),7.912,8.079,7.791,intergovernmental oceanographic commission (ioc) of unesco,terslg50,53.768,4.77,2018
14,14.3,14.3.1,528,netherlands (kingdom of the),7.872,7.913,7.82,intergovernmental oceanographic commission (ioc) of unesco,terslg235,55.172,3.16,2018
14,14.3,14.3.1,528,netherlands (kingdom of the),7.864,7.982,7.8,intergovernmental oceanographic commission (ioc) of unesco,terslg175,54.719,3.69,2018
14,14.3,14.3.1,528,netherlands (kingdom of the),7.875,8.055,7.793,intergovernmental oceanographic commission (ioc) of unesco,terslg135,54.416,4.04,2018
14,14.3,14.3.1,528,netherlands (kingdom of the),7.864,8.057,7.793,intergovernmental oceanographic commission (ioc) of unesco,terslg100,54.149,4.34,2018
14,14.3,14.3.1,528,netherlands (kingdom of the),7.957,8.267,7.733,intergovernmental oceanographic commission (ioc) of unesco,schouwn10,51.72,3.5,2018
14,14.3,14.3.1,528,netherlands (kingdom of the),7.912,8.063,7.824,intergovernmental oceanographic commission (ioc) of unesco,noordwk70,52.569,3.53,2018
14,14.3,14.3.1,528,netherlands (kingdom of the),7.902,8.074,7.807,intergovernmental oceanographic commission (ioc) of unesco,walcrn70,51.957,2.68,2018
14,14.3,14.3.1,528,netherlands (kingdom of the),7.894,8.083,7.792,intergovernmental oceanographic commission (ioc) of unesco,walcrn70,51.957,2.68,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.963,8.175,7.762,intergovernmental oceanographic commission (ioc) of unesco,noordwk20,52.342,4.18,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.861,7.98,7.779,intergovernmental oceanographic commission (ioc) of unesco,terslg100,54.149,4.34,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.9,7.944,7.745,intergovernmental oceanographic commission (ioc) of unesco,rottmpt70,54.118,6.21,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.949,7.972,7.922,intergovernmental oceanographic commission (ioc) of unesco,rottmpt50,53.954,6.31,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.894,8.001,7.745,intergovernmental oceanographic commission (ioc) of unesco,noordwk70,52.569,3.53,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.916,8.224,7.695,intergovernmental oceanographic commission (ioc) of unesco,schouwn10,51.72,3.5,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.858,7.966,7.771,intergovernmental oceanographic commission (ioc) of unesco,terslg135,54.416,4.04,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.889,8.153,7.703,intergovernmental oceanographic commission (ioc) of unesco,walcrn20,51.659,3.22,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.837,7.884,7.781,intergovernmental oceanographic commission (ioc) of unesco,terslg175,54.719,3.69,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.849,7.914,7.771,intergovernmental oceanographic commission (ioc) of unesco,terslg235,55.172,3.16,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.921,8.134,7.763,intergovernmental oceanographic commission (ioc) of unesco,terslg50,53.768,4.77,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.878,8.158,7.687,intergovernmental oceanographic commission (ioc) of unesco,walcrn2,51.549,3.41,2019
14,14.3,14.3.1,528,netherlands (kingdom of the),7.972,8.188,7.743,intergovernmental oceanographic commission (ioc) of unesco,noordwk10,52.302,4.3,2019
14,14.3,14.3.1,554,new zealand,8.038,8.121,7.963,intergovernmental oceanographic commission (ioc) of unesco,wellington,-41.301,174.81,2015
14,14.3,14.3.1,554,new zealand,8.03,8.122,7.938,intergovernmental oceanographic commission (ioc) of unesco,tasmanbay,-41.191,173.35,2015
14,14.3,14.3.1,554,new zealand,8.044,8.147,7.88,intergovernmental oceanographic commission (ioc) of unesco,westcoast-jacksonbay,-43.973,168.62,2015
14,14.3,14.3.1,554,new zealand,8.077,8.202,7.855,intergovernmental oceanographic commission (ioc) of unesco,dunedinpylon,-45.78,170.72,2015
14,14.3,14.3.1,554,new zealand,8.047,8.152,7.972,intergovernmental oceanographic commission (ioc) of unesco,stewartisland,-46.925,168.13,2015
14,14.3,14.3.1,554,new zealand,8.025,8.093,7.939,intergovernmental oceanographic commission (ioc) of unesco,goldenbay,-40.63,172.72,2015
14,14.3,14.3.1,554,new zealand,8.045,8.298,7.898,intergovernmental oceanographic commission (ioc) of unesco,bayofplenty,-37.669,176.18,2015
14,14.3,14.3.1,554,new zealand,7.938,8.009,7.806,intergovernmental oceanographic commission (ioc) of unesco,auckland,-36.823,174.72,2015
14,14.3,14.3.1,554,new zealand,8.077,8.318,7.941,intergovernmental oceanographic commission (ioc) of unesco,chathamislands,-43.946,176.56,2015
14,14.3,14.3.1,554,new zealand,7.958,8.083,7.869,intergovernmental oceanographic commission (ioc) of unesco,auckland,-36.823,174.72,2016
14,14.3,14.3.1,554,new zealand,8.031,8.168,7.944,intergovernmental oceanographic commission (ioc) of unesco,bayofplenty,-37.669,176.18,2016
14,14.3,14.3.1,554,new zealand,7.988,8.109,7.809,intergovernmental oceanographic commission (ioc) of unesco,goldenbay,-40.63,172.72,2016
14,14.3,14.3.1,554,new zealand,8.04,8.139,7.912,intergovernmental oceanographic commission (ioc) of unesco,dunedinpylon,-45.78,170.72,2016
14,14.3,14.3.1,554,new zealand,8.049,8.164,7.96,intergovernmental oceanographic commission (ioc) of unesco,stewartisland,-46.925,168.13,2016
14,14.3,14.3.1,554,new zealand,8.05,8.175,7.951,intergovernmental oceanographic commission (ioc) of unesco,westcoast-jacksonbay,-43.973,168.62,2016
14,14.3,14.3.1,554,new zealand,8.015,8.117,7.931,intergovernmental oceanographic commission (ioc) of unesco,tasmanbay,-41.191,173.35,2016
14,14.3,14.3.1,554,new zealand,8.008,8.096,7.956,intergovernmental oceanographic commission (ioc) of unesco,wellington,-41.301,174.81,2016
14,14.3,14.3.1,554,new zealand,8.007,8.093,7.813,intergovernmental oceanographic commission (ioc) of unesco,chathamislands,-43.946,176.56,2016
14,14.3,14.3.1,554,new zealand,8.009,8.197,7.887,intergovernmental oceanographic commission (ioc) of unesco,chathamislands,-43.946,176.56,2017
14,14.3,14.3.1,554,new zealand,8.007,8.145,7.906,intergovernmental oceanographic commission (ioc) of unesco,wellington,-41.301,174.81,2017
14,14.3,14.3.1,554,new zealand,8.009,8.15,7.839,intergovernmental oceanographic commission (ioc) of unesco,tasmanbay,-41.191,173.35,2017
14,14.3,14.3.1,554,new zealand,8.071,8.123,7.965,intergovernmental oceanographic commission (ioc) of unesco,westcoast-jacksonbay,-43.973,168.62,2017
14,14.3,14.3.1,554,new zealand,8.041,8.114,7.808,intergovernmental oceanographic commission (ioc) of unesco,dunedinpylon,-45.78,170.72,2017
14,14.3,14.3.1,554,new zealand,8.024,8.137,7.768,intergovernmental oceanographic commission (ioc) of unesco,stewartisland,-46.925,168.13,2017
14,14.3,14.3.1,554,new zealand,8.006,8.109,7.878,intergovernmental oceanographic commission (ioc) of unesco,goldenbay,-40.63,172.72,2017
14,14.3,14.3.1,554,new zealand,8.031,8.128,7.974,intergovernmental oceanographic commission (ioc) of unesco,bayofplenty,-37.669,176.18,2017
14,14.3,14.3.1,554,new zealand,7.94,8.012,7.87,intergovernmental oceanographic commission (ioc) of unesco,auckland,-36.823,174.72,2017
14,14.3,14.3.1,554,new zealand,7.953,8.026,7.857,intergovernmental oceanographic commission (ioc) of unesco,auckland,-36.823,174.72,2018
14,14.3,14.3.1,554,new zealand,8.008,8.057,7.932,intergovernmental oceanographic commission (ioc) of unesco,bayofplenty,-37.669,176.18,2018
14,14.3,14.3.1,554,new zealand,8.023,8.126,7.937,intergovernmental oceanographic commission (ioc) of unesco,goldenbay,-40.63,172.72,2018
14,14.3,14.3.1,554,new zealand,8.078,8.146,8.035,intergovernmental oceanographic commission (ioc) of unesco,dunedinpylon,-45.78,170.72,2018
14,14.3,14.3.1,554,new zealand,8.054,8.113,8.024,intergovernmental oceanographic commission (ioc) of unesco,stewartisland,-46.925,168.13,2018
14,14.3,14.3.1,554,new zealand,8.068,8.164,7.99,intergovernmental oceanographic commission (ioc) of unesco,westcoast-jacksonbay,-43.973,168.62,2018
14,14.3,14.3.1,554,new zealand,8.021,8.101,7.946,intergovernmental oceanographic commission (ioc) of unesco,tasmanbay,-41.191,173.35,2018
14,14.3,14.3.1,554,new zealand,8.011,8.103,7.905,intergovernmental oceanographic commission (ioc) of unesco,wellington,-41.301,174.81,2018
14,14.3,14.3.1,554,new zealand,8.032,8.083,7.945,intergovernmental oceanographic commission (ioc) of unesco,chathamislands,-43.946,176.56,2018
14,14.3,14.3.1,554,new zealand,7.996,8.034,7.97,intergovernmental oceanographic commission (ioc) of unesco,chathamislands,-43.946,176.56,2019
14,14.3,14.3.1,554,new zealand,7.905,8.006,7.838,intergovernmental oceanographic commission (ioc) of unesco,wellington,-41.301,174.81,2019
14,14.3,14.3.1,554,new zealand,8.049,8.105,7.998,intergovernmental oceanographic commission (ioc) of unesco,tasmanbay,-41.191,173.35,2019
14,14.3,14.3.1,554,new zealand,8.057,8.165,7.962,intergovernmental oceanographic commission (ioc) of unesco,westcoast-jacksonbay,-43.973,168.62,2019
14,14.3,14.3.1,554,new zealand,8.088,8.141,8.053,intergovernmental oceanographic commission (ioc) of unesco,dunedinpylon,-45.78,170.72,2019
14,14.3,14.3.1,554,new zealand,8.036,8.124,7.886,intergovernmental oceanographic commission (ioc) of unesco,marlboroughsounds-cannonhill,-40.946,173.987,2019
14,14.3,14.3.1,554,new zealand,8.031,8.13,7.956,intergovernmental oceanographic commission (ioc) of unesco,goldenbay,-40.63,172.72,2019
14,14.3,14.3.1,554,new zealand,7.932,8.004,7.827,intergovernmental oceanographic commission (ioc) of unesco,bayofplenty,-37.669,176.18,2019
14,14.3,14.3.1,554,new zealand,7.902,7.912,7.892,intergovernmental oceanographic commission (ioc) of unesco,auckland,-36.823,174.72,2019
14,14.3,14.3.1,554,new zealand,7.978,8.087,7.872,intergovernmental oceanographic commission (ioc) of unesco,5mwest,-37.153,175.348,2020
14,14.3,14.3.1,554,new zealand,8.034,8.428,7.876,intergovernmental oceanographic commission (ioc) of unesco,5meast,-37.088,175.487,2020
14,14.3,14.3.1,554,new zealand,8.007,8.053,7.943,intergovernmental oceanographic commission (ioc) of unesco,bayofplenty,-37.669,176.177,2020
14,14.3,14.3.1,554,new zealand,7.976,8.035,7.926,intergovernmental oceanographic commission (ioc) of unesco,15mwest,-37.026,175.339,2020
14,14.3,14.3.1,554,new zealand,8.005,8.041,7.955,intergovernmental oceanographic commission (ioc) of unesco,goldenbay,-40.63,172.716,2020
14,14.3,14.3.1,554,new zealand,8.051,8.113,7.971,intergovernmental oceanographic commission (ioc) of unesco,dunedinpylon,-45.78,170.72,2020
14,14.3,14.3.1,554,new zealand,8.058,8.19,7.981,intergovernmental oceanographic commission (ioc) of unesco,doctuhua(mayorisland)mr/tauranga,-37.307,176.258,2020
14,14.3,14.3.1,554,new zealand,8.138,8.19,8.081,intergovernmental oceanographic commission (ioc) of unesco,docteangiangimr/napier,-40.168,176.83,2020
14,14.3,14.3.1,554,new zealand,8.213,8.32,8.001,intergovernmental oceanographic commission (ioc) of unesco,doctaputerangamr/wellington,-41.349,174.768,2020
14,14.3,14.3.1,554,new zealand,8.037,8.06,8.021,intergovernmental oceanographic commission (ioc) of unesco,marlboroughsounds-cannonhill,-40.301,173.987,2020
14,14.3,14.3.1,554,new zealand,8.035,8.111,7.969,intergovernmental oceanographic commission (ioc) of unesco,chathamislands,-43.946,-176.56,2020
14,14.3,14.3.1,554,new zealand,8.064,8.111,7.991,intergovernmental oceanographic commission (ioc) of unesco,westcoast-jacksonbay,-43.973,168.62,2020
14,14.3,14.3.1,554,new zealand,8.031,8.067,7.964,intergovernmental oceanographic commission (ioc) of unesco,stewartisland,-46.925,168.131,2020
14,14.3,14.3.1,554,new zealand,7.962,8.037,7.701,intergovernmental oceanographic commission (ioc) of unesco,tasmanbay,-41.191,173.349,2020
14,14.3,14.3.1,554,new zealand,8.019,8.029,8.009,intergovernmental oceanographic commission (ioc) of unesco,wellington,-41.301,174.808,2020
14,14.3,14.3.1,554,new zealand,7.992,8.071,7.883,intergovernmental oceanographic commission (ioc) of unesco,waiqtahi,-36.881,175.338,2020
14,14.3,14.3.1,554,new zealand,7.97,8.03,7.917,intergovernmental oceanographic commission (ioc) of unesco,waiqrua,-37.002,175.461,2020
14,14.3,14.3.1,554,new zealand,7.997,8.08,7.908,intergovernmental oceanographic commission (ioc) of unesco,waiqtahi,-36.881,175.338,2021
14,14.3,14.3.1,554,new zealand,7.979,8.052,7.908,intergovernmental oceanographic commission (ioc) of unesco,waiqrua,-37.002,175.461,2021
14,14.3,14.3.1,554,new zealand,8.022,8.067,7.972,intergovernmental oceanographic commission (ioc) of unesco,wellington,-41.301,174.808,2021
14,14.3,14.3.1,554,new zealand,8.029,8.192,7.957,intergovernmental oceanographic commission (ioc) of unesco,tasmanbay,-41.191,173.349,2021
14,14.3,14.3.1,554,new zealand,8.051,8.09,8.014,intergovernmental oceanographic commission (ioc) of unesco,stewartisland,-46.925,168.131,2021
14,14.3,14.3.1,554,new zealand,7.985,8.3,7.699,intergovernmental oceanographic commission (ioc) of unesco,westcoast-jacksonbay,-43.973,168.616,2021
14,14.3,14.3.1,554,new zealand,7.828,8.049,7.339,intergovernmental oceanographic commission (ioc) of unesco,doctuhua(mayorisland)mr/tauranga,-37.307,176.258,2021
14,14.3,14.3.1,554,new zealand,8.048,8.147,7.949,intergovernmental oceanographic commission (ioc) of unesco,doc_cape_foulwind_cf_westport,-43.747,171.471,2021
14,14.3,14.3.1,554,new zealand,8.061,8.072,8.043,intergovernmental oceanographic commission (ioc) of unesco,doc_poor_knights_pk_whangarei,-35.474,174.729,2021
14,14.3,14.3.1,554,new zealand,8.041,8.066,8.003,intergovernmental oceanographic commission (ioc) of unesco,doc_kapiti_km_wellington,-41.843,174.979,2021
14,14.3,14.3.1,554,new zealand,8.045,8.17,7.978,intergovernmental oceanographic commission (ioc) of unesco,marlboroughsounds-cannonhill,-40.946,173.987,2021
14,14.3,14.3.1,554,new zealand,7.98,8.058,7.889,intergovernmental oceanographic commission (ioc) of unesco,chathamislands,-43.946,-176.56,2021
14,14.3,14.3.1,554,new zealand,8.063,8.098,7.993,intergovernmental oceanographic commission (ioc) of unesco,doc_tapuae_np_new_plymouth,-39.036,174.006,2021
14,14.3,14.3.1,554,new zealand,8.205,8.267,8.126,intergovernmental oceanographic commission (ioc) of unesco,doc_taputeranga_tm_wellington,-41.349,174.768,2021
14,14.3,14.3.1,554,new zealand,7.995,8.088,7.922,intergovernmental oceanographic commission (ioc) of unesco,doctaputerangamr/wellington,-41.349,174.768,2021
14,14.3,14.3.1,554,new zealand,7.821,8.099,6.956,intergovernmental oceanographic commission (ioc) of unesco,doc_tuhua_mi_tauranga,-37.307,176.258,2021
14,14.3,14.3.1,554,new zealand,8.069,8.105,8.037,intergovernmental oceanographic commission (ioc) of unesco,doc_te_whanganui_a_hei_cc_whitianga,-36.829,175.791,2021
14,14.3,14.3.1,554,new zealand,8.133,8.185,8.034,intergovernmental oceanographic commission (ioc) of unesco,doc_te_angiangi_ta_napier,-40.168,176.83,2021
14,14.3,14.3.1,554,new zealand,8.152,8.184,8.092,intergovernmental oceanographic commission (ioc) of unesco,docteangiangimr/napier,-40.168,176.83,2021
14,14.3,14.3.1,554,new zealand,8.084,8.087,8.082,intergovernmental oceanographic commission (ioc) of unesco,dunedinpylon,-45.78,170.72,2021
14,14.3,14.3.1,554,new zealand,8.044,8.121,7.945,intergovernmental oceanographic commission (ioc) of unesco,goldenbay,-40.63,172.716,2021
14,14.3,14.3.1,554,new zealand,8.004,8.07,7.944,intergovernmental oceanographic commission (ioc) of unesco,bayofplenty,-37.669,176.177,2021
14,14.3,14.3.1,554,new zealand,8.004,8.299,7.85,intergovernmental oceanographic commission (ioc) of unesco,5mwest,-37.153,175.348,2021
14,14.3,14.3.1,554,new zealand,7.997,8.64,7.872,intergovernmental oceanographic commission (ioc) of unesco,5meast,-37.088,175.487,2021
14,14.3,14.3.1,554,new zealand,7.979,8.049,7.892,intergovernmental oceanographic commission (ioc) of unesco,15mwest,-37.026,175.339,2021
14,14.3,14.3.1,554,new zealand,7.979,8.383,7.791,intergovernmental oceanographic commission (ioc) of unesco,5mwest,-37.153,175.348,2022
14,14.3,14.3.1,554,new zealand,7.981,8.331,7.873,intergovernmental oceanographic commission (ioc) of unesco,15mwest,-37.026,175.339,2022
14,14.3,14.3.1,554,new zealand,7.991,8.545,7.815,intergovernmental oceanographic commission (ioc) of unesco,5meast,-37.088,175.487,2022
14,14.3,14.3.1,554,new zealand,8.054,8.475,7.922,intergovernmental oceanographic commission (ioc) of unesco,bayofplenty,-37.669,176.177,2022
14,14.3,14.3.1,554,new zealand,8.023,8.071,8.001,intergovernmental oceanographic commission (ioc) of unesco,goldenbay,-40.63,172.716,2022
14,14.3,14.3.1,554,new zealand,8.037,8.058,8.012,intergovernmental oceanographic commission (ioc) of unesco,dunedinpylon,-45.78,170.72,2022
14,14.3,14.3.1,554,new zealand,8.031,8.065,7.993,intergovernmental oceanographic commission (ioc) of unesco,doc_te_whanganui_a_hei_cc_whitianga,-36.829,175.791,2022
14,14.3,14.3.1,554,new zealand,7.927,8.07,7.35,intergovernmental oceanographic commission (ioc) of unesco,doc_tuhua_mi_tauranga,-37.307,176.258,2022
14,14.3,14.3.1,554,new zealand,8.091,8.215,8.003,intergovernmental oceanographic commission (ioc) of unesco,doc_taputeranga_tm_wellington,-41.349,174.768,2022
14,14.3,14.3.1,554,new zealand,8.038,8.061,8.021,intergovernmental oceanographic commission (ioc) of unesco,doc_poor_knights_pk_whangarei,-35.474,174.729,2022
14,14.3,14.3.1,554,new zealand,8.038,8.081,8.011,intergovernmental oceanographic commission (ioc) of unesco,doc_tapuae_np_new_plymouth,-39.036,174.006,2022
14,14.3,14.3.1,554,new zealand,7.992,8.026,7.966,intergovernmental oceanographic commission (ioc) of unesco,marlboroughsounds-cannonhill,-40.946,173.987,2022
14,14.3,14.3.1,554,new zealand,8.132,8.16,8.089,intergovernmental oceanographic commission (ioc) of unesco,doc_hikurangi_kk_kaikoura,-42.458,173.555,2022
14,14.3,14.3.1,554,new zealand,8.032,8.103,7.889,intergovernmental oceanographic commission (ioc) of unesco,doc_cape_foulwind_cf_westport,-43.747,171.471,2022
14,14.3,14.3.1,554,new zealand,7.988,8.144,7.871,intergovernmental oceanographic commission (ioc) of unesco,chathamislands,-43.946,-176.56,2022
14,14.3,14.3.1,554,new zealand,8.077,8.191,7.981,intergovernmental oceanographic commission (ioc) of unesco,westcoast-jacksonbay,-43.973,168.616,2022
14,14.3,14.3.1,554,new zealand,7.914,8.083,7.745,intergovernmental oceanographic commission (ioc) of unesco,tasmanbay,-41.191,173.349,2022
14,14.3,14.3.1,554,new zealand,7.982,8.175,7.861,intergovernmental oceanographic commission (ioc) of unesco,waiqrua,-37.002,175.461,2022
14,14.3,14.3.1,554,new zealand,8.0,8.161,7.915,intergovernmental oceanographic commission (ioc) of unesco,waiqtahi,-36.881,175.338,2022
14,14.3,14.3.1,554,new zealand,8.0,8.082,7.931,intergovernmental oceanographic commission (ioc) of unesco,wellington,-41.301,174.808,2022
14,14.3,14.3.1,578,norway,8.077,8.105,8.048,intergovernmental oceanographic commission (ioc) of unesco,imr_norwegian_sea,64.134,1.26,2011
14,14.3,14.3.1,578,norway,8.056,8.075,8.041,intergovernmental oceanographic commission (ioc) of unesco,imr_norwegian_sea,63.428,2.87,2012
14,14.3,14.3.1,578,norway,8.295,8.412,8.256,intergovernmental oceanographic commission (ioc) of unesco,mosj,80.93,21.57,2012
14,14.3,14.3.1,578,norway,8.227,8.4,7.959,intergovernmental oceanographic commission (ioc) of unesco,mosj,80.93,21.57,2013
14,14.3,14.3.1,578,norway,8.059,8.072,8.047,intergovernmental oceanographic commission (ioc) of unesco,imr_norwegian_sea,62.49,4.95,2013
14,14.3,14.3.1,578,norway,8.052,8.097,7.999,intergovernmental oceanographic commission (ioc) of unesco,imr_norwegian_sea,68.85,12.8,2014
14,14.3,14.3.1,578,norway,8.479,8.58,8.394,intergovernmental oceanographic commission (ioc) of unesco,mosj,80.93,21.57,2014
14,14.3,14.3.1,578,norway,8.175,8.444,8.054,intergovernmental oceanographic commission (ioc) of unesco,carbonbridge,78.92,3.99,2014
14,14.3,14.3.1,578,norway,8.061,8.092,8.038,intergovernmental oceanographic commission (ioc) of unesco,imr_norwegian_sea,71.084,6.0,2015
14,14.3,14.3.1,578,norway,8.058,8.088,8.038,intergovernmental oceanographic commission (ioc) of unesco,imr_norwegian_sea,64.134,1.26,2016
14,14.3,14.3.1,578,norway,8.066,8.141,8.022,intergovernmental oceanographic commission (ioc) of unesco,imr_norwegian_sea,69.95,9.59,2017
14,14.3,14.3.1,578,norway,8.054,8.149,7.894,intergovernmental oceanographic commission (ioc) of unesco,arendal,58.383,8.83,2017
14,14.3,14.3.1,578,norway,8.073,8.215,7.927,intergovernmental oceanographic commission (ioc) of unesco,arendal,58.383,8.83,2018
14,14.3,14.3.1,578,norway,8.071,8.17,7.98,intergovernmental oceanographic commission (ioc) of unesco,vt71,62.328,5.76,2019
14,14.3,14.3.1,578,norway,8.089,8.233,7.688,intergovernmental oceanographic commission (ioc) of unesco,vr54,69.502,18.34,2019
14,14.3,14.3.1,578,norway,8.086,8.228,7.932,intergovernmental oceanographic commission (ioc) of unesco,vt3,59.041,10.76,2019
14,14.3,14.3.1,578,norway,8.035,8.084,7.999,intergovernmental oceanographic commission (ioc) of unesco,vt29,68.117,14.532,2019
14,14.3,14.3.1,578,norway,8.048,8.129,7.917,intergovernmental oceanographic commission (ioc) of unesco,arendal,58.383,8.83,2019
14,14.3,14.3.1,578,norway,8.185,8.201,8.17,intergovernmental oceanographic commission (ioc) of unesco,b_h,59.74,5.49,2020
14,14.3,14.3.1,578,norway,8.235,8.241,8.227,intergovernmental oceanographic commission (ioc) of unesco,b_k,60.19,5.24,2020
14,14.3,14.3.1,578,norway,8.034,8.06,7.954,intergovernmental oceanographic commission (ioc) of unesco,hav,70.667,19.967,2020
14,14.3,14.3.1,578,norway,8.057,8.286,7.886,intergovernmental oceanographic commission (ioc) of unesco,oslo-kiel,57.85,11.112,2020
14,14.3,14.3.1,578,norway,8.053,8.103,8.017,intergovernmental oceanographic commission (ioc) of unesco,tromso-longyearbyen,75.184,12.301,2020
14,14.3,14.3.1,578,norway,8.386,8.404,8.367,intergovernmental oceanographic commission (ioc) of unesco,vt5,58.383,8.834,2020
14,14.3,14.3.1,578,norway,8.057,8.075,8.042,intergovernmental oceanographic commission (ioc) of unesco,vt29,68.117,14.532,2020
14,14.3,14.3.1,578,norway,8.048,8.05,8.046,intergovernmental oceanographic commission (ioc) of unesco,hav_82220,69.952,9.582,2021
14,14.3,14.3.1,578,norway,8.035,8.125,7.894,intergovernmental oceanographic commission (ioc) of unesco,vt29,68.117,14.532,2021
14,14.3,14.3.1,578,norway,8.052,8.062,8.036,intergovernmental oceanographic commission (ioc) of unesco,hav_82224,70.668,19.965,2021
14,14.3,14.3.1,578,norway,8.05,8.057,8.045,intergovernmental oceanographic commission (ioc) of unesco,hav_82218,68.849,12.802,2021
14,14.3,14.3.1,578,norway,8.044,8.049,8.04,intergovernmental oceanographic commission (ioc) of unesco,hav_82219,69.038,12.277,2021
14,14.3,14.3.1,578,norway,8.032,8.036,8.026,intergovernmental oceanographic commission (ioc) of unesco,hav_64374,62.484,4.946,2021
14,14.3,14.3.1,578,norway,8.235,8.286,8.196,intergovernmental oceanographic commission (ioc) of unesco,hav_64372,58.333,8.883,2021
14,14.3,14.3.1,578,norway,8.003,8.007,7.997,intergovernmental oceanographic commission (ioc) of unesco,hav_64377,63.311,3.127,2021
14,14.3,14.3.1,578,norway,8.03,8.038,8.023,intergovernmental oceanographic commission (ioc) of unesco,hav_82217,68.582,13.589,2021
14,14.3,14.3.1,578,norway,8.008,8.051,7.989,intergovernmental oceanographic commission (ioc) of unesco,hav_64375,62.839,4.187,2021
14,14.3,14.3.1,578,norway,8.005,8.025,7.998,intergovernmental oceanographic commission (ioc) of unesco,hav_64376,63.075,3.659,2021
14,14.3,14.3.1,578,norway,8.027,8.029,8.024,intergovernmental oceanographic commission (ioc) of unesco,hav_64378,63.662,2.337,2021
14,14.3,14.3.1,578,norway,8.399,8.616,8.244,intergovernmental oceanographic commission (ioc) of unesco,vt5,58.383,8.834,2021
14,14.3,14.3.1,578,norway,8.043,8.05,8.039,intergovernmental oceanographic commission (ioc) of unesco,hav_64382,72.75,19.513,2021
14,14.3,14.3.1,578,norway,8.029,8.031,8.025,intergovernmental oceanographic commission (ioc) of unesco,hav_64379,64.134,1.262,2021
14,14.3,14.3.1,578,norway,7.992,8.056,7.954,intergovernmental oceanographic commission (ioc) of unesco,corallreef,59.814,5.593,2021
14,14.3,14.3.1,578,norway,8.205,8.257,8.165,intergovernmental oceanographic commission (ioc) of unesco,hav_64369,58.0,9.35,2021
14,14.3,14.3.1,578,norway,8.254,8.324,8.152,intergovernmental oceanographic commission (ioc) of unesco,b_k,60.19,5.24,2021
14,14.3,14.3.1,578,norway,8.26,8.366,8.152,intergovernmental oceanographic commission (ioc) of unesco,b_h,59.74,5.49,2021
14,14.3,14.3.1,578,norway,8.035,8.04,8.032,intergovernmental oceanographic commission (ioc) of unesco,barents_sea_opening_1,71.499,19.801,2021
14,14.3,14.3.1,578,norway,8.055,8.064,8.049,intergovernmental oceanographic commission (ioc) of unesco,barents_sea_opening_,74.001,19.216,2021
14,14.3,14.3.1,578,norway,8.096,8.111,8.07,intergovernmental oceanographic commission (ioc) of unesco,04_20_99319,70.272,22.454,2021
14,14.3,14.3.1,578,norway,8.075,8.142,8.048,intergovernmental oceanographic commission (ioc) of unesco,04_20_99317,70.256,22.523,2021
14,14.3,14.3.1,578,norway,8.254,8.389,8.202,intergovernmental oceanographic commission (ioc) of unesco,01_20_64373,58.4,8.767,2021
